date,ppdce_price,ldce_price,ppdec_volume,ldce_volume
2015/7/3 9:50,9925,8617,24786,7504
2015/7/3 9:55,9940,8629,28480,9328
2015/7/3 10:00,9945,8629,7628,3668
2015/7/3 10:05,9940,8627,6862,4564
2015/7/3 10:10,9930,8624,13268,4224
2015/7/3 10:15,9955,8635,23874,7506
2015/7/3 10:35,9865,8599,54540,15324
2015/7/3 10:40,9840,8589,112850,23856
2015/7/3 10:45,9870,8595,43874,10106
2015/7/3 10:50,9890,8606,33606,11244
2015/7/3 10:55,9895,8607,31726,6212
2015/7/3 11:00,9905,8605,19616,5248
2015/7/3 11:05,9895,8601,25222,6096
2015/7/3 11:10,9910,8613,22166,6308
2015/7/3 11:15,9925,8615,18042,4608
2015/7/3 11:20,9920,8615,9340,2590
2015/7/3 11:25,9935,8616,11178,2822
2015/7/3 11:30,9915,8593,15784,8730
2015/7/3 13:35,9895,8593,13710,7108
2015/7/3 13:40,9920,8600,12824,4120
2015/7/3 13:45,9920,8603,6452,2806
2015/7/3 13:50,9890,8581,10750,8322
2015/7/3 13:55,9890,8578,17806,10726
2015/7/3 14:00,9880,8574,14150,7384
2015/7/3 14:05,9905,8585,12026,8778
2015/7/3 14:10,9885,8576,6364,3428
2015/7/3 14:15,9885,8578,18058,4280
2015/7/3 14:20,9885,8577,8928,4812
2015/7/3 14:25,9870,8582,54818,23790
2015/7/3 14:30,9900,8601,35634,17994
2015/7/3 14:35,9880,8593,15966,5744
2015/7/3 14:40,9885,8596,8970,3432
2015/7/3 14:45,9895,8596,8762,2744
2015/7/3 14:50,9910,8607,19036,5588
2015/7/3 14:55,9905,8610,39096,10972
2015/7/3 15:00,9900,8596,21814,7452
2015/7/6 9:00,9820,8569,982,2236
2015/7/6 9:05,9825,8528,73212,44346
2015/7/6 9:10,9840,8524,38256,21434
2015/7/6 9:15,9775,8487,63344,28472
2015/7/6 9:20,9800,8472,53452,31568
2015/7/6 9:25,9790,8494,48348,29292
2015/7/6 9:30,9815,8505,18994,12696
2015/7/6 9:35,9805,8488,15354,9586
2015/7/6 9:40,9785,8481,9090,7744
2015/7/6 9:45,9785,8490,8622,5036
2015/7/6 9:50,9780,8491,9732,3804
2015/7/6 9:55,9780,8490,8522,8268
2015/7/6 10:00,9760,8484,16314,5710
2015/7/6 10:05,9790,8497,16210,7506
2015/7/6 10:10,9775,8483,5248,2682
2015/7/6 10:15,9770,8472,9264,11334
2015/7/6 10:35,9765,8480,11818,7350
2015/7/6 10:40,9765,8488,42536,14532
2015/7/6 10:45,9770,8488,27412,8422
2015/7/6 10:50,9785,8496,15500,4470
2015/7/6 10:55,9760,8482,23818,6844
2015/7/6 11:00,9770,8477,10862,7060
2015/7/6 11:05,9760,8467,10344,6086
2015/7/6 11:10,9770,8475,9098,6474
2015/7/6 11:15,9765,8475,12232,2236
2015/7/6 11:20,9755,8458,11702,5616
2015/7/6 11:25,9760,8456,12912,7248
2015/7/6 11:30,9760,8460,12770,13272
2015/7/6 13:35,9675,8412,80872,29098
2015/7/6 13:40,9625,8350,92962,45760
2015/7/6 13:45,9640,8375,73232,25250
2015/7/6 13:50,9660,8404,37586,17230
2015/7/6 13:55,9630,8373,29672,16222
2015/7/6 14:00,9625,8358,24342,13358
2015/7/6 14:05,9620,8360,15104,11780
2015/7/6 14:10,9605,8354,15254,5824
2015/7/6 14:15,9610,8362,16010,6778
2015/7/6 14:20,9645,8378,28326,12802
2015/7/6 14:25,9645,8382,30862,13400
2015/7/6 14:30,9635,8355,13330,11772
2015/7/6 14:35,9620,8355,18734,6924
2015/7/6 14:40,9615,8359,13076,4044
2015/7/6 14:45,9635,8372,12270,5422
2015/7/6 14:50,9630,8375,11932,6702
2015/7/6 14:55,9645,8372,20760,9894
2015/7/6 15:00,9635,8362,26782,15580
2015/7/7 9:00,9515,8270,2760,932
2015/7/7 9:05,9505,8296,106816,79398
2015/7/7 9:10,9510,8318,48886,37804
2015/7/7 9:15,9535,8348,52594,23866
2015/7/7 9:20,9535,8363,27718,27130
2015/7/7 9:25,9530,8341,7874,10246
2015/7/7 9:30,9535,8337,22750,13858
2015/7/7 9:35,9535,8343,14438,10218
2015/7/7 9:40,9535,8343,10612,6090
2015/7/7 9:45,9535,8339,5896,7944
2015/7/7 9:50,9535,8340,7974,4546
2015/7/7 9:55,9540,8346,5782,4014
2015/7/7 10:00,9530,8342,8188,7474
2015/7/7 10:05,9530,8341,7712,3508
2015/7/7 10:10,9535,8343,1816,1750
2015/7/7 10:15,9545,8350,6982,4610
2015/7/7 10:35,9540,8344,7938,2966
2015/7/7 10:40,9530,8338,8070,7238
2015/7/7 10:45,9535,8342,4888,4358
2015/7/7 10:50,9530,8343,2550,2116
2015/7/7 10:55,9530,8340,7022,3752
2015/7/7 11:00,9505,8324,20748,8356
2015/7/7 11:05,9505,8323,21416,9096
2015/7/7 11:10,9480,8309,33350,13772
2015/7/7 11:15,9485,8311,9658,5444
2015/7/7 11:20,9485,8314,10400,3326
2015/7/7 11:25,9490,8311,5582,4998
2015/7/7 11:30,9475,8310,17792,5818
2015/7/7 13:35,9440,8262,34808,19976
2015/7/7 13:40,9435,8258,40444,14260
2015/7/7 13:45,9415,8253,60810,22222
2015/7/7 13:50,9420,8254,22912,9750
2015/7/7 13:55,9405,8241,15784,7918
2015/7/7 14:00,9405,8228,16958,8546
2015/7/7 14:05,9350,8184,41360,26718
2015/7/7 14:10,9380,8220,43828,27414
2015/7/7 14:15,9380,8225,17988,10960
2015/7/7 14:20,9385,8229,15682,6870
2015/7/7 14:25,9375,8226,17930,9788
2015/7/7 14:30,9370,8223,26102,9942
2015/7/7 14:35,9370,8220,7794,7718
2015/7/7 14:40,9355,8205,9190,7038
2015/7/7 14:45,9325,8155,48542,29472
2015/7/7 14:50,9325,8144,5154,29442
2015/7/7 14:55,9325,8134,1356,13972
2015/7/7 15:00,9325,8169,3074,23856
2015/7/8 9:00,9055,7933,10112,3016
2015/7/8 9:05,9015,7933,178946,70402
2015/7/8 9:10,9000,7932,101884,22822
2015/7/8 9:15,8975,7932,43746,942
2015/7/8 9:20,8965,7932,28866,640
2015/7/8 9:25,9070,7953,56480,19418
2015/7/8 9:30,9010,7932,33978,12612
2015/7/8 9:35,8990,7932,22442,2078
2015/7/8 9:40,8975,7933,12378,3832
2015/7/8 9:45,8930,7932,19126,4776
2015/7/8 9:50,8980,7932,24250,3692
2015/7/8 9:55,8985,7932,11710,74
2015/7/8 10:00,8955,7932,9090,212
2015/7/8 10:05,8925,7932,22398,58
2015/7/8 10:10,8890,7932,31522,38
2015/7/8 10:15,8935,7932,16212,2298
2015/7/8 10:35,8905,7932,15056,146
2015/7/8 10:40,8955,7932,23428,158
2015/7/8 10:45,8885,7932,36098,7280
2015/7/8 10:50,8900,7932,10994,4538
2015/7/8 10:55,8885,7932,4552,38
2015/7/8 11:00,8890,7932,14930,280
2015/7/8 11:05,8885,7932,2784,340
2015/7/8 11:10,8885,7932,2758,486
2015/7/8 11:15,8885,7932,6316,120
2015/7/8 11:20,8885,7932,1258,18
2015/7/8 11:25,8885,7932,114,42
2015/7/8 11:30,8885,7932,1920,52
2015/7/8 13:35,8945,7932,16642,1394
2015/7/8 13:40,8900,7932,17094,144
2015/7/8 13:45,8885,7932,12016,72
2015/7/8 13:50,8885,7932,648,8
2015/7/8 13:55,8885,7932,258,0
2015/7/8 14:00,8885,7932,22,2
2015/7/8 14:05,8885,7932,20,82
2015/7/8 14:10,8885,7932,52,8
2015/7/8 14:15,8885,7932,124,48
2015/7/8 14:20,8885,7932,80,0
2015/7/8 14:25,8885,7932,76,14
2015/7/8 14:30,8885,7932,20,18
2015/7/8 14:35,8885,7932,20,80
2015/7/8 14:40,8885,7932,94,0
2015/7/8 14:45,8885,7932,32,42
2015/7/8 14:50,8885,7932,52,20
2015/7/8 14:55,8885,7932,118,32
2015/7/8 15:00,8885,7932,658,74
2015/7/9 9:00,9135,8061,2866,1110
2015/7/9 9:05,9315,8190,187526,77644
2015/7/9 9:10,9295,8176,54426,23096
2015/7/9 9:15,9245,8121,49360,23428
2015/7/9 9:20,9225,8099,24948,17632
2015/7/9 9:25,9245,8113,26920,21278
2015/7/9 9:30,9290,8131,31058,11230
2015/7/9 9:35,9275,8130,19138,7170
2015/7/9 9:40,9250,8112,12552,5892
2015/7/9 9:45,9245,8112,6152,4732
2015/7/9 9:50,9260,8118,8154,3832
2015/7/9 9:55,9320,8161,23368,8678
2015/7/9 10:00,9435,8280,72354,29314
2015/7/9 10:05,9405,8302,54476,32046
2015/7/9 10:10,9480,8345,23270,15916
2015/7/9 10:15,9450,8349,28410,15960
2015/7/9 10:35,9415,8298,21518,15710
2015/7/9 10:40,9405,8281,18992,11438
2015/7/9 10:45,9400,8285,13358,6774
2015/7/9 10:50,9375,8271,16714,10128
2015/7/9 10:55,9395,8288,10110,6492
2015/7/9 11:00,9400,8289,7828,3758
2015/7/9 11:05,9410,8291,5742,2474
2015/7/9 11:10,9405,8281,3716,3946
2015/7/9 11:15,9385,8281,7110,2816
2015/7/9 11:20,9405,8293,5564,3832
2015/7/9 11:25,9400,8280,4222,3342
2015/7/9 11:30,9405,8290,8186,3136
2015/7/9 13:35,9470,8321,26184,12074
2015/7/9 13:40,9450,8315,16592,5734
2015/7/9 13:45,9475,8339,16886,7738
2015/7/9 13:50,9510,8347,33658,15756
2015/7/9 13:55,9565,8403,30278,16316
2015/7/9 14:00,9555,8395,31650,11234
2015/7/9 14:05,9570,8398,10970,5250
2015/7/9 14:10,9555,8399,16780,6274
2015/7/9 14:15,9510,8374,27718,8802
2015/7/9 14:20,9505,8351,20900,4306
2015/7/9 14:25,9495,8347,18658,9110
2015/7/9 14:30,9500,8355,4638,3196
2015/7/9 14:35,9500,8355,11492,4008
2015/7/9 14:40,9480,8340,10626,4088
2015/7/9 14:45,9485,8337,8538,3876
2015/7/9 14:50,9480,8331,11428,6078
2015/7/9 14:55,9505,8335,10988,5174
2015/7/9 15:00,9515,8355,14748,9336
2015/7/10 9:00,9535,8379,724,208
2015/7/10 9:05,9485,8313,39282,21866
2015/7/10 9:10,9475,8289,26066,23406
2015/7/10 9:15,9495,8310,15276,10008
2015/7/10 9:20,9515,8327,16280,8520
2015/7/10 9:25,9510,8322,8488,7764
2015/7/10 9:30,9500,8313,6022,4054
2015/7/10 9:35,9505,8317,11190,8026
2015/7/10 9:40,9520,8326,12850,9444
2015/7/10 9:45,9545,8355,23280,12806
2015/7/10 9:50,9540,8331,20336,12614
2015/7/10 9:55,9525,8323,12580,9376
2015/7/10 10:00,9540,8339,7804,7166
2015/7/10 10:05,9550,8337,11012,4860
2015/7/10 10:10,9565,8349,12088,6194
2015/7/10 10:15,9560,8340,7556,5040
2015/7/10 10:35,9560,8338,6370,4606
2015/7/10 10:40,9555,8334,9726,9702
2015/7/10 10:45,9575,8346,16332,7250
2015/7/10 10:50,9620,8391,37470,15220
2015/7/10 10:55,9700,8429,59064,28496
2015/7/10 11:00,9720,8461,46858,36498
2015/7/10 11:05,9700,8455,52212,34088
2015/7/10 11:10,9660,8403,40454,26966
2015/7/10 11:15,9635,8399,38974,19648
2015/7/10 11:20,9580,8362,42980,20886
2015/7/10 11:25,9605,8384,31022,9290
2015/7/10 11:30,9580,8347,23562,9898
2015/7/10 13:35,9585,8370,28264,11166
2015/7/10 13:40,9615,8387,12836,5306
2015/7/10 13:45,9610,8385,9142,6280
2015/7/10 13:50,9585,8369,6882,5038
2015/7/10 13:55,9605,8385,6822,3460
2015/7/10 14:00,9605,8388,5526,3870
2015/7/10 14:05,9615,8405,10698,8210
2015/7/10 14:10,9600,8388,8808,7012
2015/7/10 14:15,9610,8394,3900,3410
2015/7/10 14:20,9595,8381,10110,6120
2015/7/10 14:25,9580,8372,12634,4940
2015/7/10 14:30,9590,8376,11918,3866
2015/7/10 14:35,9560,8352,23082,9918
2015/7/10 14:40,9555,8336,17826,12220
2015/7/10 14:45,9560,8350,15500,8828
2015/7/10 14:50,9570,8353,9942,5726
2015/7/10 14:55,9565,8344,6586,3958
2015/7/10 15:00,9550,8339,19980,9338
2015/7/13 9:00,9515,8300,1370,304
2015/7/13 9:05,9460,8281,49858,24414
2015/7/13 9:10,9470,8269,32990,14976
2015/7/13 9:15,9480,8275,24636,7694
2015/7/13 9:20,9530,8294,30644,11638
2015/7/13 9:25,9525,8295,20710,10072
2015/7/13 9:30,9530,8296,15756,8724
2015/7/13 9:35,9545,8328,18628,10144
2015/7/13 9:40,9530,8314,10978,6894
2015/7/13 9:45,9530,8304,6212,4548
2015/7/13 9:50,9520,8299,6580,4796
2015/7/13 9:55,9520,8293,6062,3028
2015/7/13 10:00,9500,8283,17038,6556
2015/7/13 10:05,9505,8293,8042,4014
2015/7/13 10:10,9505,8285,3110,1884
2015/7/13 10:15,9505,8280,2888,2690
2015/7/13 10:35,9490,8283,12714,7392
2015/7/13 10:40,9495,8276,7968,6372
2015/7/13 10:45,9505,8275,3214,3382
2015/7/13 10:50,9500,8274,3074,2138
2015/7/13 10:55,9495,8268,3556,4258
2015/7/13 11:00,9480,8274,10700,4438
2015/7/13 11:05,9490,8275,4572,2546
2015/7/13 11:10,9505,8283,8956,4426
2015/7/13 11:15,9485,8275,8694,2732
2015/7/13 11:20,9480,8260,7712,4524
2015/7/13 11:25,9460,8263,12654,3318
2015/7/13 11:30,9465,8271,14952,4178
2015/7/13 13:35,9455,8263,18872,6732
2015/7/13 13:40,9440,8239,30382,16334
2015/7/13 13:45,9400,8218,29078,11246
2015/7/13 13:50,9410,8217,17390,8412
2015/7/13 13:55,9410,8210,17226,10528
2015/7/13 14:00,9425,8202,14438,12236
2015/7/13 14:05,9405,8179,19152,16028
2015/7/13 14:10,9425,8191,15988,11170
2015/7/13 14:15,9415,8187,6126,5654
2015/7/13 14:20,9440,8212,15976,9906
2015/7/13 14:25,9430,8206,8638,3524
2015/7/13 14:30,9415,8190,8686,4000
2015/7/13 14:35,9420,8201,6692,4418
2015/7/13 14:40,9425,8202,3054,1966
2015/7/13 14:45,9420,8202,5592,3528
2015/7/13 14:50,9440,8228,12386,8594
2015/7/13 14:55,9455,8237,14056,8608
2015/7/13 15:00,9480,8241,23488,9016
2015/7/14 9:00,9500,8280,1068,566
2015/7/14 9:05,9580,8320,78142,30166
2015/7/14 9:10,9590,8330,52910,23374
2015/7/14 9:15,9600,8323,20672,11142
2015/7/14 9:20,9600,8333,18010,7406
2015/7/14 9:25,9575,8318,26376,8884
2015/7/14 9:30,9575,8305,18536,8940
2015/7/14 9:35,9575,8311,6730,4958
2015/7/14 9:40,9570,8311,3734,2310
2015/7/14 9:45,9575,8317,8386,4400
2015/7/14 9:50,9575,8317,6258,2548
2015/7/14 9:55,9570,8309,4070,2556
2015/7/14 10:00,9580,8306,6340,4974
2015/7/14 10:05,9570,8300,5410,3322
2015/7/14 10:10,9560,8291,4118,7682
2015/7/14 10:15,9570,8302,3544,6414
2015/7/14 10:35,9570,8303,2836,3508
2015/7/14 10:40,9585,8314,5398,3124
2015/7/14 10:45,9585,8322,18098,12796
2015/7/14 10:50,9565,8311,10422,6754
2015/7/14 10:55,9565,8313,9388,4418
2015/7/14 11:00,9575,8320,4080,5248
2015/7/14 11:05,9565,8309,2610,2720
2015/7/14 11:10,9565,8308,4236,2142
2015/7/14 11:15,9545,8298,10990,5046
2015/7/14 11:20,9540,8289,7884,6554
2015/7/14 11:25,9520,8280,13386,6738
2015/7/14 11:30,9515,8277,12780,5630
2015/7/14 13:35,9500,8251,26376,13328
2015/7/14 13:40,9480,8251,20080,11370
2015/7/14 13:45,9500,8239,15356,19652
2015/7/14 13:50,9505,8253,7182,11656
2015/7/14 13:55,9510,8255,16622,11598
2015/7/14 14:00,9500,8245,6660,5266
2015/7/14 14:05,9505,8247,13610,6884
2015/7/14 14:10,9515,8250,9464,4572
2015/7/14 14:15,9505,8248,7922,3728
2015/7/14 14:20,9510,8250,3922,3126
2015/7/14 14:25,9525,8254,11850,5336
2015/7/14 14:30,9525,8259,14028,4152
2015/7/14 14:35,9495,8230,12542,10444
2015/7/14 14:40,9485,8224,15652,7860
2015/7/14 14:45,9500,8241,15012,6820
2015/7/14 14:50,9480,8227,9720,4450
2015/7/14 14:55,9440,8205,39452,14210
2015/7/14 15:00,9445,8195,38722,14290
2015/7/15 9:00,9570,8300,3776,906
2015/7/15 9:05,9550,8268,58882,31444
2015/7/15 9:10,9555,8272,28908,14588
2015/7/15 9:15,9585,8283,33216,15710
2015/7/15 9:20,9570,8269,44356,11956
2015/7/15 9:25,9560,8262,12688,6212
2015/7/15 9:30,9560,8270,8170,5198
2015/7/15 9:35,9540,8251,15286,7072
2015/7/15 9:40,9545,8255,11996,3760
2015/7/15 9:45,9545,8262,3900,3464
2015/7/15 9:50,9545,8257,13106,4962
2015/7/15 9:55,9540,8254,3584,1848
2015/7/15 10:00,9535,8237,9228,6168
2015/7/15 10:05,9545,8249,13512,8146
2015/7/15 10:10,9535,8248,7676,2302
2015/7/15 10:15,9545,8252,3006,4778
2015/7/15 10:35,9530,8235,5964,5956
2015/7/15 10:40,9520,8231,11404,7078
2015/7/15 10:45,9520,8232,15300,5476
2015/7/15 10:50,9530,8232,13756,3136
2015/7/15 10:55,9530,8233,6312,3882
2015/7/15 11:00,9515,8216,18600,8004
2015/7/15 11:05,9520,8228,11848,6240
2015/7/15 11:10,9510,8227,5990,4116
2015/7/15 11:15,9515,8228,2018,3458
2015/7/15 11:20,9520,8229,11318,4242
2015/7/15 11:25,9525,8231,2770,1928
2015/7/15 11:30,9525,8228,3582,1828
2015/7/15 13:35,9495,8205,20984,10574
2015/7/15 13:40,9490,8207,11216,5686
2015/7/15 13:45,9495,8218,9140,6460
2015/7/15 13:50,9475,8209,18858,6200
2015/7/15 13:55,9505,8228,15572,5658
2015/7/15 14:00,9455,8210,15408,5826
2015/7/15 14:05,9480,8216,30538,12494
2015/7/15 14:10,9475,8214,6248,3296
2015/7/15 14:15,9470,8210,7270,4702
2015/7/15 14:20,9475,8213,7216,3188
2015/7/15 14:25,9475,8216,4298,3020
2015/7/15 14:30,9485,8223,10296,9702
2015/7/15 14:35,9490,8238,9768,11172
2015/7/15 14:40,9480,8237,10310,9582
2015/7/15 14:45,9480,8230,4674,4196
2015/7/15 14:50,9480,8230,5942,6456
2015/7/15 14:55,9470,8215,5366,4774
2015/7/15 15:00,9485,8226,11944,6608
2015/7/16 9:00,9420,8171,1338,264
2015/7/16 9:05,9335,8124,81684,30984
2015/7/16 9:10,9335,8104,51014,21810
2015/7/16 9:15,9340,8105,19260,11992
2015/7/16 9:20,9320,8081,34868,19660
2015/7/16 9:25,9315,8089,15532,11920
2015/7/16 9:30,9290,8074,15702,7532
2015/7/16 9:35,9290,8074,24354,9780
2015/7/16 9:40,9315,8086,21948,8724
2015/7/16 9:45,9315,8104,14986,8962
2015/7/16 9:50,9320,8102,15210,8482
2015/7/16 9:55,9325,8118,14458,9722
2015/7/16 10:00,9320,8115,15358,10442
2015/7/16 10:05,9315,8108,9824,6132
2015/7/16 10:10,9290,8094,16148,7036
2015/7/16 10:15,9300,8095,8288,4106
2015/7/16 10:35,9315,8115,12426,7108
2015/7/16 10:40,9335,8129,15682,6630
2015/7/16 10:45,9330,8125,12632,9070
2015/7/16 10:50,9345,8131,8718,3816
2015/7/16 10:55,9355,8140,27050,9092
2015/7/16 11:00,9345,8129,13300,6646
2015/7/16 11:05,9325,8111,15538,6274
2015/7/16 11:10,9305,8110,17560,4214
2015/7/16 11:15,9310,8105,6620,2576
2015/7/16 11:20,9310,8105,3850,2700
2015/7/16 11:25,9300,8100,13088,4778
2015/7/16 11:30,9310,8110,5284,3758
2015/7/16 13:35,9340,8121,16464,10686
2015/7/16 13:40,9335,8119,13372,5948
2015/7/16 13:45,9330,8120,13772,5100
2015/7/16 13:50,9315,8115,6820,8352
2015/7/16 13:55,9315,8114,10638,6594
2015/7/16 14:00,9315,8109,3544,5658
2015/7/16 14:05,9325,8113,7104,4904
2015/7/16 14:10,9335,8124,3218,3482
2015/7/16 14:15,9315,8114,4174,2716
2015/7/16 14:20,9310,8113,5568,2366
2015/7/16 14:25,9325,8119,11768,3876
2015/7/16 14:30,9320,8120,3460,4838
2015/7/16 14:35,9315,8119,4704,4284
2015/7/16 14:40,9315,8130,14284,7056
2015/7/16 14:45,9285,8118,24910,3982
2015/7/16 14:50,9305,8123,12300,3364
2015/7/16 14:55,9300,8125,12686,4070
2015/7/16 15:00,9315,8124,13436,5370
2015/7/17 9:00,9285,8098,504,118
2015/7/17 9:05,9225,8067,56962,27700
2015/7/17 9:10,9270,8104,46008,18604
2015/7/17 9:15,9290,8093,34512,15272
2015/7/17 9:20,9275,8091,19306,6526
2015/7/17 9:25,9285,8094,7632,3640
2015/7/17 9:30,9295,8095,17548,7248
2015/7/17 9:35,9300,8095,5772,2296
2015/7/17 9:40,9290,8094,3896,2204
2015/7/17 9:45,9290,8092,2326,1454
2015/7/17 9:50,9290,8098,3168,1986
2015/7/17 9:55,9315,8116,10398,4054
2015/7/17 10:00,9340,8121,24304,9762
2015/7/17 10:05,9330,8119,5404,3180
2015/7/17 10:10,9330,8118,8052,3740
2015/7/17 10:15,9325,8120,3908,2332
2015/7/17 10:35,9310,8114,7644,3576
2015/7/17 10:40,9330,8124,4772,3970
2015/7/17 10:45,9320,8117,6748,6310
2015/7/17 10:50,9310,8114,10226,3518
2015/7/17 10:55,9310,8119,5736,2962
2015/7/17 11:00,9315,8118,1912,868
2015/7/17 11:05,9300,8106,6232,3940
2015/7/17 11:10,9300,8106,4704,2028
2015/7/17 11:15,9280,8101,12164,4704
2015/7/17 11:20,9265,8092,11516,3932
2015/7/17 11:25,9280,8104,10250,5428
2015/7/17 11:30,9275,8103,4586,2708
2015/7/17 13:35,9285,8110,10674,3474
2015/7/17 13:40,9305,8118,7884,4236
2015/7/17 13:45,9305,8117,12590,5446
2015/7/17 13:50,9300,8112,2324,2232
2015/7/17 13:55,9325,8124,23930,8092
2015/7/17 14:00,9310,8115,7566,5148
2015/7/17 14:05,9315,8121,4886,2174
2015/7/17 14:10,9310,8120,2764,1636
2015/7/17 14:15,9315,8126,2674,3742
2015/7/17 14:20,9325,8137,10430,13058
2015/7/17 14:25,9280,8118,11916,7042
2015/7/17 14:30,9285,8120,19956,6288
2015/7/17 14:35,9310,8128,7118,3844
2015/7/17 14:40,9310,8122,6418,3608
2015/7/17 14:45,9310,8127,7246,3020
2015/7/17 14:50,9300,8123,7814,5416
2015/7/17 14:55,9300,8124,3834,3204
2015/7/17 15:00,9290,8130,14596,5144
2015/7/20 9:00,9295,8101,642,812
2015/7/20 9:05,9360,8142,46202,21102
2015/7/20 9:10,9340,8154,23862,18850
2015/7/20 9:15,9335,8144,9084,5910
2015/7/20 9:20,9335,8155,7542,7372
2015/7/20 9:25,9310,8147,17220,5866
2015/7/20 9:30,9305,8136,5028,5806
2015/7/20 9:35,9320,8144,8498,4152
2015/7/20 9:40,9290,8135,17228,5096
2015/7/20 9:45,9270,8126,14894,3852
2015/7/20 9:50,9265,8130,9964,4364
2015/7/20 9:55,9280,8135,11014,3590
2015/7/20 10:00,9250,8122,19786,5974
2015/7/20 10:05,9245,8117,14248,7112
2015/7/20 10:10,9260,8124,10354,4392
2015/7/20 10:15,9260,8122,4710,2508
2015/7/20 10:35,9260,8124,4318,2744
2015/7/20 10:40,9250,8114,6500,3624
2015/7/20 10:45,9260,8118,5426,3934
2015/7/20 10:50,9245,8106,6846,4552
2015/7/20 10:55,9250,8118,3276,3210
2015/7/20 11:00,9250,8112,3152,2954
2015/7/20 11:05,9235,8111,10010,2940
2015/7/20 11:10,9220,8110,10952,3430
2015/7/20 11:15,9245,8110,23336,16686
2015/7/20 11:20,9255,8105,20298,4926
2015/7/20 11:25,9250,8103,4738,3744
2015/7/20 11:30,9255,8103,3188,2282
2015/7/20 13:35,9255,8109,8054,3006
2015/7/20 13:40,9250,8109,4906,2174
2015/7/20 13:45,9255,8108,3706,3212
2015/7/20 13:50,9270,8117,9770,4812
2015/7/20 13:55,9275,8119,17878,10620
2015/7/20 14:00,9260,8118,8512,9240
2015/7/20 14:05,9265,8122,10080,7678
2015/7/20 14:10,9270,8121,4394,6476
2015/7/20 14:15,9275,8132,4194,12588
2015/7/20 14:20,9280,8133,4218,7386
2015/7/20 14:25,9295,8141,25346,12074
2015/7/20 14:30,9305,8150,12432,6866
2015/7/20 14:35,9300,8147,12850,5220
2015/7/20 14:40,9295,8143,6840,2936
2015/7/20 14:45,9295,8142,6766,2962
2015/7/20 14:50,9285,8135,23810,4440
2015/7/20 14:55,9295,8140,5842,2132
2015/7/20 15:00,9330,8175,29174,9014
2015/7/21 9:00,9305,8150,868,154
2015/7/21 9:05,9280,8133,32530,16460
2015/7/21 9:10,9290,8139,23318,11210
2015/7/21 9:15,9260,8127,25152,7380
2015/7/21 9:20,9250,8125,24608,13344
2015/7/21 9:25,9260,8131,9328,9214
2015/7/21 9:30,9255,8125,13644,4860
2015/7/21 9:35,9250,8121,5800,9408
2015/7/21 9:40,9255,8124,3540,3010
2015/7/21 9:45,9250,8122,8958,2146
2015/7/21 9:50,9245,8126,5890,6274
2015/7/21 9:55,9250,8125,9206,4310
2015/7/21 10:00,9255,8127,5296,2828
2015/7/21 10:05,9235,8123,12092,3946
2015/7/21 10:10,9245,8123,19220,7362
2015/7/21 10:15,9240,8124,4618,1740
2015/7/21 10:35,9220,8116,10824,5100
2015/7/21 10:40,9235,8121,3806,1788
2015/7/21 10:45,9205,8099,29204,14656
2015/7/21 10:50,9225,8106,11824,6540
2015/7/21 10:55,9215,8099,6276,6500
2015/7/21 11:00,9205,8082,10006,7988
2015/7/21 11:05,9215,8080,20372,14132
2015/7/21 11:10,9230,8096,10818,9606
2015/7/21 11:15,9230,8103,7592,7312
2015/7/21 11:20,9225,8103,3540,6670
2015/7/21 11:25,9245,8107,6696,2994
2015/7/21 11:30,9225,8097,6980,4512
2015/7/21 13:35,9235,8104,6362,4670
2015/7/21 13:40,9225,8102,3620,2210
2015/7/21 13:45,9230,8106,3146,2384
2015/7/21 13:50,9230,8102,3610,1060
2015/7/21 13:55,9230,8099,5876,2640
2015/7/21 14:00,9245,8107,6928,2048
2015/7/21 14:05,9250,8114,11218,6530
2015/7/21 14:10,9230,8104,4662,4838
2015/7/21 14:15,9235,8103,5134,2126
2015/7/21 14:20,9240,8104,3972,2476
2015/7/21 14:25,9230,8104,4230,4810
2015/7/21 14:30,9220,8096,4410,3344
2015/7/21 14:35,9215,8098,10386,7886
2015/7/21 14:40,9235,8104,6378,3678
2015/7/21 14:45,9255,8111,15632,4624
2015/7/21 14:50,9245,8113,14962,4236
2015/7/21 14:55,9260,8133,15088,13666
2015/7/21 15:00,9270,8142,45680,9320
2015/7/22 9:00,9270,8125,1612,230
2015/7/22 9:05,9275,8135,30536,14814
2015/7/22 9:10,9270,8130,13692,6964
2015/7/22 9:15,9260,8137,14508,6772
2015/7/22 9:20,9255,8133,7340,3636
2015/7/22 9:25,9255,8133,5094,2732
2015/7/22 9:30,9260,8125,10728,5338
2015/7/22 9:35,9260,8129,7106,3256
2015/7/22 9:40,9270,8132,3256,1668
2015/7/22 9:45,9265,8130,3316,1418
2015/7/22 9:50,9275,8134,7502,2548
2015/7/22 9:55,9270,8133,1676,924
